image,date,width,height,task,type,region,disease,crop,area,grow,risk,xtl,ytl,xbr,ybr,class_no
V006_77_0_00_11_03_12_0_c02_20201013_0064_S01.JPG,2020/10/13,4032,3024,77,0,,0,11,3,12,0,1016,972,3158,2729,0
V006_77_0_00_11_03_12_0_c02_20201013_0064_S01_1.JPG,2020/10/13,4032,3024,77,0,,0,11,3,12,0,1108,1016,3136,2752,0
V006_77_0_00_11_03_12_0_c02_20201013_0065_S01.JPG,2020/10/13,4032,3024,77,0,,0,11,3,12,0,886,1093,3078,2334,0
V006_77_0_00_11_03_12_0_c02_20201013_0065_S01_1.JPG,2020/10/13,4032,3024,77,0,,0,11,3,12,0,892,1104,3088,2328,0
V006_77_0_00_11_03_12_0_c02_20201013_0066_S01.JPG,2020/10/13,4032,3024,77,0,,0,11,3,12,0,921,767,3158,2314,0
V006_77_0_00_11_03_12_0_c02_20201013_0066_S01_1.JPG,2020/10/13,4032,3024,77,0,,0,11,3,12,0,844,764,3152,2332,0
V006_77_0_00_11_03_12_0_c02_20201013_0067_S01.JPG,2020/10/13,4032,3024,77,0,,0,11,3,12,0,726,942,3333,2284,0
V006_77_0_00_11_03_12_0_c02_20201013_0067_S01_1.JPG,2020/10/13,4032,3024,77,0,,0,11,3,12,0,776,1024,3288,2280,0
V006_77_0_00_11_03_12_0_c02_20201013_0068_S01.JPG,2020/10/13,4032,3024,77,0,,0,11,3,12,0,739,862,3309,2402,0
V006_77_0_00_11_03_12_0_c02_20201013_0068_S01_1.JPG,2020/10/13,4032,3024,77,0,,0,11,3,12,0,764,804,3292,2392,0
V006_77_0_00_11_03_12_0_c12_20201028_0000_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,943,965,3296,2225,0
V006_77_0_00_11_03_12_0_c12_20201028_0000_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,948,980,3280,2216,0
V006_77_0_00_11_03_12_0_c12_20201028_0001_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,586,1001,3529,2258,0
V006_77_0_00_11_03_12_0_c12_20201028_0001_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,604,1004,3520,2248,0
V006_77_0_00_11_03_12_0_c12_20201028_0002_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1042,1081,3652,2488,0
V006_77_0_00_11_03_12_0_c12_20201028_0002_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1048,1092,3644,2484,0
V006_77_0_00_11_03_12_0_c12_20201028_0003_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1200,1012,3512,2176,0
V006_77_0_00_11_03_12_0_c12_20201028_0003_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1084,2032,2024,2564,0
V006_77_0_00_11_03_12_0_c12_20201028_0004_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,527,2523,1607,3024,0
V006_77_0_00_11_03_12_0_c12_20201028_0004_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,895,989,3419,2312,0
V006_77_0_00_11_03_12_0_c12_20201028_0005_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1260,972,3072,2268,0
V006_77_0_00_11_03_12_0_c12_20201028_0005_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,0,1765,785,2621,0
V006_77_0_00_11_03_12_0_c12_20201028_0006_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,0,0,347,528,0
V006_77_0_00_11_03_12_0_c12_20201028_0006_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,0,0,349,527,0
V006_77_0_00_11_03_12_0_c12_20201028_0007_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,360,572,804,1048,0
V006_77_0_00_11_03_12_0_c12_20201028_0007_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,366,576,805,1036,0
V006_77_0_00_11_03_12_0_c12_20201028_0008_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,94,436,466,1008,0
V006_77_0_00_11_03_12_0_c12_20201028_0008_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,96,453,469,1012,0
V006_77_0_00_11_03_12_0_c12_20201028_0009_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,0,648,416,1076,0
V006_77_0_00_11_03_12_0_c12_20201028_0009_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,0,648,420,1072,0
V006_77_0_00_11_03_12_0_c12_20201028_0010_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1310,0,2825,395,0
V006_77_0_00_11_03_12_0_c12_20201028_0010_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,0,0,792,1448,0
V006_77_0_00_11_03_12_0_c12_20201028_0011_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,916,1172,3020,2360,0
V006_77_0_00_11_03_12_0_c12_20201028_0011_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,916,1168,3020,2364,0
V006_77_0_00_11_03_12_0_c12_20201028_0012_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,428,608,2620,2108,0
V006_77_0_00_11_03_12_0_c12_20201028_0012_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,432,608,2620,2108,0
V006_77_0_00_11_03_12_0_c12_20201028_0013_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1552,500,3236,2848,0
V006_77_0_00_11_03_12_0_c12_20201028_0013_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1552,504,3236,2848,0
V006_77_0_00_11_03_12_0_c12_20201028_0014_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,336,844,3192,2716,0
V006_77_0_00_11_03_12_0_c12_20201028_0014_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,336,832,3192,2720,0
V006_77_0_00_11_03_12_0_c12_20201028_0015_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1560,860,2692,2684,0
V006_77_0_00_11_03_12_0_c12_20201028_0015_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1560,860,2692,2688,0
V006_77_0_00_11_03_12_0_c12_20201028_0016_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1652,632,2804,2448,0
V006_77_0_00_11_03_12_0_c12_20201028_0016_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1652,628,2800,2448,0
V006_77_0_00_11_03_12_0_c12_20201028_0017_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1524,788,3616,2120,0
V006_77_0_00_11_03_12_0_c12_20201028_0017_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1524,788,3616,2120,0
V006_77_0_00_11_03_12_0_c12_20201028_0018_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,752,948,2688,2456,0
V006_77_0_00_11_03_12_0_c12_20201028_0018_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,756,948,2688,2460,0
V006_77_0_00_11_03_12_0_c12_20201028_0019_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1144,804,3492,2256,0
V006_77_0_00_11_03_12_0_c12_20201028_0019_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1144,812,3492,2256,0
V006_77_0_00_11_03_12_0_c12_20201028_0020_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1508,588,3184,2252,0
V006_77_0_00_11_03_12_0_c12_20201028_0020_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1516,596,3168,2244,0
V006_77_0_00_11_03_12_0_c12_20201028_0021_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1592,736,3669,2279,0
V006_77_0_00_11_03_12_0_c12_20201028_0021_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1596,740,3664,2276,0
V006_77_0_00_11_03_12_0_c12_20201028_0022_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1020,504,3911,2150,0
V006_77_0_00_11_03_12_0_c12_20201028_0022_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1024,512,3904,2152,0
V006_77_0_00_11_03_12_0_c12_20201028_0023_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,856,928,3204,2356,0
V006_77_0_00_11_03_12_0_c12_20201028_0023_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,856,928,3204,2356,0
V006_77_0_00_11_03_12_0_c12_20201028_0024_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,848,916,3284,2344,0
V006_77_0_00_11_03_12_0_c12_20201028_0024_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,848,916,3284,2344,0
V006_77_0_00_11_03_12_0_c12_20201028_0025_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1144,800,3028,2140,0
V006_77_0_00_11_03_12_0_c12_20201028_0025_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1144,800,3028,2140,0
V006_77_0_00_11_03_12_0_c12_20201028_0026_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,744,628,3756,2316,0
V006_77_0_00_11_03_12_0_c12_20201028_0026_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,744,680,3756,2316,0
V006_77_0_00_11_03_12_0_c12_20201028_0027_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1576,900,3628,2044,0
V006_77_0_00_11_03_12_0_c12_20201028_0027_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1576,900,3628,2044,0
V006_77_0_00_11_03_12_0_c12_20201028_0028_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1084,952,3524,2184,0
V006_77_0_00_11_03_12_0_c12_20201028_0028_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1084,952,3524,2184,0
V006_77_0_00_11_03_12_0_c12_20201028_0029_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1112,956,3500,2112,0
V006_77_0_00_11_03_12_0_c12_20201028_0029_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1112,956,3500,2112,0
V006_77_0_00_11_03_12_0_c12_20201028_0030_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1348,964,3200,2504,0
V006_77_0_00_11_03_12_0_c12_20201028_0030_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1348,964,3200,2504,0
V006_77_0_00_11_03_12_0_c12_20201028_0031_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,720,636,3536,2296,0
V006_77_0_00_11_03_12_0_c12_20201028_0031_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,720,636,3536,2296,0
V006_77_0_00_11_03_12_0_c12_20201028_0032_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1092,756,3536,2148,0
V006_77_0_00_11_03_12_0_c12_20201028_0032_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1092,756,3536,2148,0
V006_77_0_00_11_03_12_0_c12_20201028_0033_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,752,488,3288,2432,0
V006_77_0_00_11_03_12_0_c12_20201028_0033_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,752,488,3288,2432,0
V006_77_0_00_11_03_12_0_c12_20201028_0034_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1012,736,3400,2124,0
V006_77_0_00_11_03_12_0_c12_20201028_0034_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1012,736,3400,2124,0
V006_77_0_00_11_03_12_0_c12_20201028_0035_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1684,548,2896,2772,0
V006_77_0_00_11_03_12_0_c12_20201028_0035_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1684,548,2896,2772,0
V006_77_0_00_11_03_12_0_c12_20201028_0036_S01.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1156,864,3644,2132,0
V006_77_0_00_11_03_12_0_c12_20201028_0036_S01_1.JPG,2020/10/28,4032,3024,77,0,,0,11,3,12,0,1156,864,3644,2132,0
V006_77_0_00_11_03_12_0_c13_20201023_0000_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,328,280,3756,2768,0
V006_77_0_00_11_03_12_0_c13_20201023_0000_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,328,280,3756,2768,0
V006_77_0_00_11_03_12_0_c13_20201023_0001_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,577,0,3594,2646,0
V006_77_0_00_11_03_12_0_c13_20201023_0001_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,577,0,3594,2646,0
V006_77_0_00_11_03_12_0_c13_20201023_0002_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,921,608,3630,2462,0
V006_77_0_00_11_03_12_0_c13_20201023_0002_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,921,608,3630,2462,0
V006_77_0_00_11_03_12_0_c13_20201023_0003_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,1137,1044,3482,2342,0
V006_77_0_00_11_03_12_0_c13_20201023_0003_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,1137,1044,3482,2342,0
V006_77_0_00_11_03_12_0_c13_20201023_0004_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,897,568,3690,2522,0
V006_77_0_00_11_03_12_0_c13_20201023_0004_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,897,568,3690,2522,0
V006_77_0_00_11_03_12_0_c13_20201023_0005_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,1297,204,3830,2426,0
V006_77_0_00_11_03_12_0_c13_20201023_0005_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,364,1240,1804,2296,0
V006_77_0_00_11_03_12_0_c13_20201023_0006_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,821,180,3474,2666,0
V006_77_0_00_11_03_12_0_c13_20201023_0006_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,821,180,3474,2666,0
V006_77_0_00_11_03_12_0_c13_20201023_0007_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,0,364,3946,2558,0
V006_77_0_00_11_03_12_0_c13_20201023_0007_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,636,364,3946,2558,0
V006_77_0_00_11_03_12_0_c13_20201023_0008_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,936,276,3830,2554,0
V006_77_0_00_11_03_12_0_c13_20201023_0008_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,581,1679,1246,3024,0
V006_77_0_00_11_03_12_0_c13_20201023_0009_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,952,560,3506,2594,0
V006_77_0_00_11_03_12_0_c13_20201023_0009_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,952,560,3506,2594,0
V006_77_0_00_11_03_12_0_c13_20201023_0010_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,784,308,3782,2370,0
V006_77_0_00_11_03_12_0_c13_20201023_0010_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,784,308,3782,2370,0
V006_77_0_00_11_03_12_0_c13_20201023_0011_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,1312,808,3818,2702,0
V006_77_0_00_11_03_12_0_c13_20201023_0011_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,1312,808,3818,2702,0
V006_77_0_00_11_03_12_0_c13_20201023_0012_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,588,700,3693,2726,0
V006_77_0_00_11_03_12_0_c13_20201023_0012_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,588,700,3693,2726,0
V006_77_0_00_11_03_12_0_c13_20201023_0013_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,336,214,3465,2718,0
V006_77_0_00_11_03_12_0_c13_20201023_0013_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,336,214,3465,2718,0
V006_77_0_00_11_03_12_0_c13_20201023_0014_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,784,382,3705,2498,0
V006_77_0_00_11_03_12_0_c13_20201023_0014_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,784,382,3705,2498,0
V006_77_0_00_11_03_12_0_c13_20201023_0015_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,1224,686,3833,2434,0
V006_77_0_00_11_03_12_0_c13_20201023_0015_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,1224,686,3833,2434,0
V006_77_0_00_11_03_12_0_c13_20201023_0016_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,1360,556,4032,3024,0
V006_77_0_00_11_03_12_0_c13_20201023_0016_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,1360,556,4032,3024,0
V006_77_0_00_11_03_12_0_c13_20201023_0017_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,332,176,3784,2584,0
V006_77_0_00_11_03_12_0_c13_20201023_0017_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,332,176,3784,2584,0
V006_77_0_00_11_03_12_0_c13_20201023_0018_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,1064,476,3948,2916,0
V006_77_0_00_11_03_12_0_c13_20201023_0018_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,688,192,1348,1504,0
V006_77_0_00_11_03_12_0_c13_20201023_0019_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,258,0,1423,1145,0
V006_77_0_00_11_03_12_0_c13_20201023_0019_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,628,176,3772,2720,0
V006_77_0_00_11_03_12_0_c13_20201023_0020_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,244,180,3936,2180,0
V006_77_0_00_11_03_12_0_c13_20201023_0020_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,244,180,3936,2180,0
V006_77_0_00_11_03_12_0_c13_20201023_0021_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,1044,628,3688,2148,0
V006_77_0_00_11_03_12_0_c13_20201023_0021_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,418,582,3691,2151,0
V006_77_0_00_11_03_12_0_c13_20201023_0022_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,501,424,3616,2404,0
V006_77_0_00_11_03_12_0_c13_20201023_0022_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,496,444,3591,2414,0
V006_77_0_00_11_03_12_0_c13_20201023_0023_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,0,354,3761,2754,0
V006_77_0_00_11_03_12_0_c13_20201023_0023_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,26,424,3796,2809,0
V006_77_0_00_11_03_12_0_c13_20201023_0024_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,778,371,4016,2397,0
V006_77_0_00_11_03_12_0_c13_20201023_0024_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,786,369,4004,2409,0
V006_77_0_00_11_03_12_0_c13_20201023_0025_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,496,14,3716,2609,0
V006_77_0_00_11_03_12_0_c13_20201023_0025_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,426,9,3741,2584,0
V006_77_0_00_11_03_12_0_c13_20201023_0026_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,755,284,3947,2192,0
V006_77_0_00_11_03_12_0_c13_20201023_0026_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,766,302,3988,2192,0
V006_77_0_00_11_03_12_0_c13_20201023_0027_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,423,314,3861,2560,0
V006_77_0_00_11_03_12_0_c13_20201023_0027_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,417,344,3915,2572,0
V006_77_0_00_11_03_12_0_c13_20201023_0028_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,315,224,3495,2464,0
V006_77_0_00_11_03_12_0_c13_20201023_0028_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,315,220,3493,2430,0
V006_77_0_00_11_03_12_0_c13_20201023_0029_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,1197,76,3891,2040,0
V006_77_0_00_11_03_12_0_c13_20201023_0029_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,514,93,3906,2733,0
V006_77_0_00_11_03_12_0_c13_20201023_0030_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,501,0,3906,3009,0
V006_77_0_00_11_03_12_0_c13_20201023_0030_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,536,0,3866,2994,0
V006_77_0_00_11_03_12_0_c13_20201023_0031_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,831,234,3971,2809,0
V006_77_0_00_11_03_12_0_c13_20201023_0031_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,746,269,3981,2799,0
V006_77_0_00_11_03_12_0_c13_20201023_0032_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,816,114,3921,2499,0
V006_77_0_00_11_03_12_0_c13_20201023_0032_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,307,1538,750,2506,0
V006_77_0_00_11_03_12_0_c13_20201023_0033_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,986,379,4026,3024,0
V006_77_0_00_11_03_12_0_c13_20201023_0033_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,971,474,4032,3019,0
V006_77_0_00_11_03_12_0_c13_20201023_0034_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,1281,274,3848,2548,0
V006_77_0_00_11_03_12_0_c13_20201023_0034_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,1116,282,4032,2554,0
V006_77_0_00_11_03_12_0_c13_20201023_0035_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,861,701,4032,2302,0
V006_77_0_00_11_03_12_0_c13_20201023_0035_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,891,714,4032,2709,0
V006_77_0_00_11_03_12_0_c13_20201023_0036_S01.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,21,235,3809,2665,0
V006_77_0_00_11_03_12_0_c13_20201023_0036_S01_1.jpg,2020/10/23,4032,3024,77,0,,0,11,3,12,0,206,329,3816,2679,0
V006_77_0_00_11_03_12_0_c14_20201103_0000_S01_1.jpg,2020/11/03,720,960,77,0,,0,11,3,12,0,66,246,246,357,0
V006_77_0_00_11_03_12_0_c14_20201103_0001_S01_1.jpg,2020/11/03,720,960,77,0,,0,11,3,12,0,150,213,451,680,0
V006_77_0_00_11_03_12_0_c14_20201103_0002_S01_1.jpg,2020/11/03,720,960,77,0,,0,11,3,12,0,177,289,444,681,0
V006_77_0_00_11_03_12_0_c14_20201103_0003_S01_1.jpg,2020/11/03,720,960,77,0,,0,11,3,12,0,232,489,416,691,0
V006_77_0_00_11_03_12_0_c14_20201103_0004_S01_1.jpg,2020/11/03,720,960,77,0,,0,11,3,12,0,189,314,450,656,0
V006_77_0_00_11_03_12_0_c14_20201103_0005_S01_1.jpg,2020/11/03,720,960,77,0,,0,11,3,12,0,251,0,483,131,0
V006_77_0_00_11_03_12_0_c14_20201103_0006_S01_1.jpg,2020/11/03,720,960,77,0,,0,11,3,12,0,27,315,293,718,0
V006_77_0_00_11_03_12_0_c14_20201103_0007_S01_1.jpg,2020/11/03,720,960,77,0,,0,11,3,12,0,184,315,451,652,0
V006_77_0_00_11_03_12_0_c14_20201104_0000_S01_1.JPG,2020/11/04,4032,3024,77,0,,0,11,3,12,0,1815,64,2792,1393,0
V006_77_0_00_11_03_12_0_c14_20201104_0001_S01_1.JPG,2020/11/04,4032,3024,77,0,,0,11,3,12,0,1859,559,2575,1648,0
V006_77_0_00_11_03_12_0_c14_20201104_0002_S01_1.JPG,2020/11/04,4032,3024,77,0,,0,11,3,12,0,983,1440,1789,2240,0
V006_77_0_00_11_03_12_0_c14_20201104_0003_S01_1.JPG,2020/11/04,4032,3024,77,0,,0,11,3,12,0,1624,503,2555,1533,0
V006_77_0_00_11_03_12_0_c14_20201104_0004_S01_1.JPG,2020/11/04,4032,3024,77,0,,0,11,3,12,0,1773,1700,2734,3002,0
V006_77_0_00_11_03_12_0_c14_20201104_0005_S01_1.JPG,2020/11/04,4032,3024,77,0,,0,11,3,12,0,598,282,1276,1406,0
V006_77_0_00_11_03_12_0_c14_20201104_0006_S01_1.JPG,2020/11/04,4032,3024,77,0,,0,11,3,12,0,1765,53,2741,1171,0
V006_77_0_00_11_03_12_0_c14_20201104_0007_S01_1.JPG,2020/11/04,4032,3024,77,0,,0,11,3,12,0,1108,1458,1930,2136,0
V006_77_0_00_11_03_12_0_c14_20201104_0008_S01_1.JPG,2020/11/04,4032,3024,77,0,,0,11,3,12,0,729,482,1677,1619,0
V006_77_0_00_11_03_12_0_c14_20201104_0009_S01_1.JPG,2020/11/04,4032,3024,77,0,,0,11,3,12,0,482,995,1529,2034,0
V006_77_0_00_11_03_12_0_c14_20201104_0010_S01_1.JPG,2020/11/04,4032,3024,77,0,,0,11,3,12,0,942,587,1276,1267,0
V006_77_0_00_11_03_12_0_c14_20201104_0011_S01_1.jpg,2020/11/04,720,960,77,0,,0,11,3,12,0,213,245,497,662,0
V006_77_0_00_11_03_12_0_c14_20201104_0012_S01_1.jpg,2020/11/04,720,960,77,0,,0,11,3,12,0,0,59,246,376,0
V006_77_0_00_11_03_12_0_c14_20201104_0013_S01_1.jpg,2020/11/04,720,960,77,0,,0,11,3,12,0,0,40,181,377,0
V006_77_0_00_11_03_12_0_c14_20201104_0014_S01_1.jpg,2020/11/04,720,960,77,0,,0,11,3,12,0,0,32,191,315,0
V006_77_0_00_11_03_12_0_c14_20201104_0015_S01_1.jpg,2020/11/04,720,960,77,0,,0,11,3,12,0,0,93,126,465,0
V006_77_0_00_11_03_12_0_c14_20201104_0016_S01_1.jpg,2020/11/04,720,960,77,0,,0,11,3,12,0,184,203,459,608,0
V006_77_0_00_11_03_12_0_c14_20201109_0000_S01_1.jpg,2020/11/09,4000,3000,77,0,,0,11,3,12,0,487,1233,1717,2248,0
V006_77_0_00_11_03_12_0_c14_20201109_0001_S01_1.jpg,2020/11/09,4000,3000,77,0,,0,11,3,12,0,718,859,1893,1499,0
